a,movieId,title,genres,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,count
3911,4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,104
3593,3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,104
6204,6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,104
699,711,Flipper (1996),Adventure|Children,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
3300,3388,Harry and the Hendersons (1987),Children|Comedy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
1364,1395,Tin Men (1987),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104
833,848,"Spitfire Grill, The (1996)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,104
11251,47629,"Queen, The (2006)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103
2521,2606,Idle Hands (1999),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,103
2261,2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,103
3474,3565,Where the Heart Is (2000),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103
20046,98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,103
7151,7263,Miracle (2004),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103
6476,6586,American Wedding (American Pie 3) (2003),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
4008,4102,Eddie Murphy Raw (1987),Comedy|Documentary,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103
12326,56788,Charlie Wilson's War (2007),Comedy|Drama|War,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,103
2707,2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,103
7234,7346,"Girl Next Door, The (2004)",Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103
2275,2360,"Celebration, The (Festen) (1998)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102
3893,3987,Bounce (2000),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,102
2720,2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,102
12144,55280,Lars and the Real Girl (2007),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102
2984,3071,Stand and Deliver (1988),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102
4153,4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,102
5844,5943,Maid in Manhattan (2002),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102
1077,1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,102
6088,6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,102
2371,2456,"Fly II, The (1989)",Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,102
1986,2070,Tender Mercies (1983),Drama|Romance|Western,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,102
1724,1797,Everest (1998),Documentary|IMAX,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,102
3958,4052,Antitrust (2001),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,101
5355,5452,Look Who's Talking Now (1993),Children|Comedy|Romance,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101
4608,4703,Chocolat (1988),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101
16118,81562,127 Hours (2010),Adventure|Drama|Thriller,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,101
18354,91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,101
4578,4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,101
889,906,Gaslight (1944),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,101
932,949,East of Eden (1955),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101
1880,1964,Klute (1971),Drama|Mystery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,101
13174,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,100
3278,3365,"Searchers, The (1956)",Drama|Western,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,100
1829,1913,Picnic at Hanging Rock (1975),Drama|Mystery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,100
13876,69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,100
374,378,Speechless (1994),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100
5267,5364,Unfaithful (2002),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,100
12254,56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,100
16207,81932,"Fighter, The (2010)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100
2921,3007,American Movie (1999),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100
2071,2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100
7701,8207,"Day of the Jackal, The (1973)",Crime|Thriller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,100
3727,3819,Tampopo (1985),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1436,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
17190,86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100
16193,81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,100
10942,44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,99
3389,3478,"Bamba, La (1987)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99
13736,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,99
4959,5055,Dragon: The Bruce Lee Story (1993),Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,99
3721,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
2559,2644,Dracula (1931),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99
1441,1480,Smilla's Sense of Snow (1997),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,99
4392,4487,Cocktail (1988),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,99
1391,1425,Fierce Creatures (1997),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
11316,48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,99
729,742,Thinner (1996),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,99
7255,7367,"Ladykillers, The (2004)",Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99
928,945,Top Hat (1935),Comedy|Musical|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,99
18318,91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,99
12449,58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,99
60,61,Eye for an Eye (1996),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,99
2023,2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,98
497,501,Naked (1993),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
7709,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98
2781,2867,Fright Night (1985),Comedy|Horror|Thriller,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,98
8286,8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,98
1805,1889,Insomnia (1997),Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,98
507,511,"Program, The (1993)",Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
11737,51935,Shooter (2007),Action|Drama|Thriller,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,98
2712,2798,Problem Child (1990),Children|Comedy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
5283,5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,98
3121,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
354,358,Higher Learning (1995),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
2259,2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,98
13229,64620,Frost/Nixon (2008),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
791,804,She's the One (1996),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,98
6934,7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,98
2789,2875,Sommersby (1993),Drama|Mystery|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,98
15526,79091,Despicable Me (2010),Animation|Children|Comedy|Crime,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97
1840,1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,97
5318,5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97
2075,2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,97
2979,3066,Tora! Tora! Tora! (1970),Action|Drama|War,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,97
3697,3788,Blow-Up (Blowup) (1966),Drama|Mystery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,97
1060,1082,"Candidate, The (1972)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97
95,97,"Hate (Haine, La) (1995)",Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,97
2716,2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,97
12551,58803,21 (2008),Crime|Drama|Romance|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,97
9445,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,96
2005,2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
8283,8966,Kinsey (2004),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96
4793,4889,Heist (2001),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,96
2646,2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,96
2079,2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,96
517,521,Romeo Is Bleeding (1993),Crime|Thriller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,96
2932,3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,96
1632,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,96
9525,27846,"Corporation, The (2003)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96
3102,3189,My Dog Skip (1999),Children|Drama,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95
2151,2236,Simon Birch (1998),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95
3132,3219,Pacific Heights (1990),Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,95
1624,1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95
7173,7285,Thirteen (2003),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,95
356,360,I Love Trouble (1994),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
2473,2558,Forces of Nature (1999),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95
412,416,Bad Girls (1994),Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95
988,1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95
605,611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,94
2078,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94
3393,3483,"Road to El Dorado, The (2000)",Animation|Children,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
3651,3742,Battleship Potemkin (1925),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,94
753,766,I Shot Andy Warhol (1996),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94
4858,4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94
3744,3836,Kelly's Heroes (1970),Action|Comedy|War,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94
1930,2014,Freaky Friday (1977),Children|Comedy|Fantasy,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94
211,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94
12169,55442,Persepolis (2007),Animation|Drama,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94
7039,7151,Girl with a Pearl Earring (2003),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,94
984,1003,Extreme Measures (1996),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,94
5509,5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,94
12485,58293,"10,000 BC (2008)",Adventure|Romance|Thriller,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,94
6645,6755,Bubba Ho-tep (2002),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94
11958,53894,Sicko (2007),Documentary|Drama,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,94
15866,80489,"Town, The (2010)",Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,93
19673,97304,Argo (2012),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,93
6554,6664,Commando (1985),Action|Adventure,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
1626,1683,"Wings of the Dove, The (1997)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,93
5170,5267,"Rookie, The (2002)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93
5349,5446,Rabbit-Proof Fence (2002),Adventure|Drama,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93
797,810,Kazaam (1996),Children|Comedy|Fantasy,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93
2686,2772,Detroit Rock City (1999),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
2838,2924,Drunken Master (Jui kuen) (1978),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
3650,3741,Badlands (1973),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,93
4055,4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93
3351,3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93
3271,3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,93
2945,3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,93
2439,2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,93
100,102,Mr. Wrong (1996),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
10596,40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,93
575,581,"Celluloid Closet, The (1995)",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92
2412,2497,Message in a Bottle (1999),Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,92
8224,8907,Shark Tale (2004),Animation|Children|Comedy,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
4748,4844,Bandits (2001),Comedy|Crime|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,92
2693,2779,Heaven Can Wait (1978),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
4648,4744,Jeepers Creepers (2001),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92
2855,2941,South Pacific (1958),Musical|Romance|War,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,92
1666,1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,92
1492,1542,Brassed Off (1996),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,92
2167,2252,Hero (1992),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92
915,932,"Affair to Remember, An (1957)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,92
10313,34542,Grizzly Man (2005),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92
10932,44694,Volver (2006),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92
13534,67087,"I Love You, Man (2009)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
2235,2320,Apt Pupil (1998),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,91
2037,2121,Cujo (1983),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,91
10490,38886,"Squid and the Whale, The (2005)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91
6840,6952,Gothika (2003),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,91
7774,8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,91
2875,2961,"Story of Us, The (1999)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91
3042,3129,Sweet and Lowdown (1999),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91
2729,2815,Iron Eagle (1986),Action|War,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91
433,437,Cops and Robbersons (1994),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
3943,4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,91
3584,3675,White Christmas (1954),Comedy|Musical|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,91
169,171,Jeffrey (1995),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91
1601,1658,"Life Less Ordinary, A (1997)",Romance|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,90
5195,5292,Slap Shot (1977),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
5186,5283,National Lampoon's Van Wilder (2002),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
2164,2249,My Blue Heaven (1990),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
4618,4713,Altered States (1980),Drama|Sci-Fi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,90
2820,2906,Random Hearts (1999),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,90
1847,1931,Mutiny on the Bounty (1935),Adventure|Drama,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90
6664,6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,90
2797,2883,Mumford (1999),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90
5713,5812,Far from Heaven (2002),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,90
4771,4867,Riding in Cars with Boys (2001),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90
3749,3841,Air America (1990),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
4424,4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90
3316,3404,Titanic (1953),Action|Drama,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90
931,948,Giant (1956),Drama|Romance|Western,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,90
1331,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90
2803,2889,"Mystery, Alaska (1999)",Children|Comedy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
1911,1995,Poltergeist II: The Other Side (1986),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,89
1088,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89
